X,Y,OBJECTID,COUNTY,DESCRIPTION_BSL,DIRECTION_OP,DLAT_GIS,DLONG_GIS,LINE,MUNICIPALITY,STOP_NUM,STOP_TYPE,STREET_DIR,HEADING
-8247280.433,5003225.9742,3432,Bergen,CENTURY RD AT THISTLE DRIVE#,Ou,40.93814,-74.08661,145,PARAMUS,13126,NS,W,307
-8247280.433,5003225.9742,3433,Bergen,CENTURY RD AT THISTLE DRIVE#,Ou,40.93814,-74.08661,756,PARAMUS,13126,NS,W,307
-8245509.7303,4999800.2549,3434,Bergen,FARVIEW AVE AT ARDALE CT#,Ou,40.91493,-74.07072,758,PARAMUS,13128,NS,N,18
-8245248.3561,5000586.3102,3435,Bergen,FARVIEW AVE AT ROUTE 4 OVERPASS#,Ou,40.92025,-74.06831,758,PARAMUS,13129,FS,N,19
-8245145.4105,5000926.3764,3436,Bergen,FARVIEW AVE AT PROSPECT ST#,Ou,40.92257,-74.06744,758,PARAMUS,13130,FS,N,14
-8245028.9692,5001451.583,3437,Bergen,FARVIEW AVE AT COLGATE AVE#,Ou,40.92613,-74.06637,758,PARAMUS,13131,NS,N,12
-8248145.1232,4992411.9409,3438,Bergen,SOUTH MAIN ST AT TERHUNE AVE,Ou,40.86472,-74.0943,780,SOUTH HACKENSACK TWP,13613,FS,S,214
-8243986.8501,4993266.5,3439,Bergen,WESLEY ST AT GREEN ST,Ou,40.87058,-74.05695,144,SOUTH HACKENSACK TWP,13614,FS,E,138
-8243986.8501,4993266.5,3440,Bergen,WESLEY ST AT GREEN ST,Ou,40.87058,-74.05695,165,SOUTH HACKENSACK TWP,13614,FS,E,138
-8243407.3527,4993078.6033,3441,Bergen,WESLEY ST AT SCHRIEFER ST,Ou,40.86933,-74.05177,165,SOUTH HACKENSACK TWP,13615,FS,E,103
-8242828.8495,4992972.7742,3442,Bergen,WESLEY ST AT SOUTH MAIN ST,Ou,40.86861,-74.04657,165,SOUTH HACKENSACK TWP,13616,FS,E,106
-8242897.7288,4993017.3308,3443,Bergen,WESLEY ST AT SOUTH MAIN ST,In,40.8688,-74.04723,165,SOUTH HACKENSACK TWP,13617,FS,W,284
-8243457.8518,4993115.7731,3444,Bergen,WESLEY ST AT SCHRIEFER ST,In,40.8695,-74.05225,165,SOUTH HACKENSACK TWP,13618,NS,W,283
-8243985.0972,4993300.6672,3445,Bergen,WESLEY ST 211' E OF GREEN ST,In,40.87076,-74.05701,165,SOUTH HACKENSACK TWP,13619,MB,W,317
-8241062.9789,4996344.2541,3446,Bergen,CEDAR LN AT RIVER RD,In,40.89144,-74.03073,168,TEANECK TWP,13622,FS,E,95
-8241062.9789,4996344.2541,3447,Bergen,CEDAR LN AT RIVER RD,In,40.89144,-74.03073,175,TEANECK TWP,13622,FS,E,95
-8241062.9789,4996344.2541,3448,Bergen,CEDAR LN AT RIVER RD,In,40.89144,-74.03073,753,TEANECK TWP,13622,FS,E,95
-8241062.9789,4996344.2541,3449,Bergen,CEDAR LN AT RIVER RD,In,40.89144,-74.03073,755,TEANECK TWP,13622,FS,E,95
-8241062.9789,4996344.2541,3450,Bergen,CEDAR LN AT RIVER RD,In,40.89144,-74.03073,772,TEANECK TWP,13622,FS,E,95
-8241062.9789,4996344.2541,3451,Bergen,CEDAR LN AT RIVER RD,In,40.89144,-74.03073,780,TEANECK TWP,13622,FS,E,95
-8240898.3127,4996326.8622,3452,Bergen,CEDAR LN AT WESTERLY CATALPA AVE,In,40.89133,-74.02925,168,TEANECK TWP,13623,NS,E,97
-8240898.3127,4996326.8622,3453,Bergen,CEDAR LN AT WESTERLY CATALPA AVE,In,40.89133,-74.02925,175,TEANECK TWP,13623,NS,E,97
-8240898.3127,4996326.8622,3454,Bergen,CEDAR LN AT WESTERLY CATALPA AVE,In,40.89133,-74.02925,753,TEANECK TWP,13623,NS,E,97
-8240898.3127,4996326.8622,3455,Bergen,CEDAR LN AT WESTERLY CATALPA AVE,In,40.89133,-74.02925,755,TEANECK TWP,13623,NS,E,97
-8240898.3127,4996326.8622,3456,Bergen,CEDAR LN AT WESTERLY CATALPA AVE,In,40.89133,-74.02925,772,TEANECK TWP,13623,NS,E,97
-8240898.3127,4996326.8622,3457,Bergen,CEDAR LN AT WESTERLY CATALPA AVE,In,40.89133,-74.02925,780,TEANECK TWP,13623,NS,E,97
-8240699.8691,4996259.1671,3458,Bergen,CEDAR LN AT CATALPA AVE,In,40.89087,-74.02747,168,TEANECK TWP,13624,NS,E,115
-8240699.8691,4996259.1671,3459,Bergen,CEDAR LN AT CATALPA AVE,In,40.89087,-74.02747,175,TEANECK TWP,13624,NS,E,115
-8240699.8691,4996259.1671,3460,Bergen,CEDAR LN AT CATALPA AVE,In,40.89087,-74.02747,753,TEANECK TWP,13624,NS,E,115
-8240699.8691,4996259.1671,3461,Bergen,CEDAR LN AT CATALPA AVE,In,40.89087,-74.02747,755,TEANECK TWP,13624,NS,E,115
-8240699.8691,4996259.1671,3462,Bergen,CEDAR LN AT CATALPA AVE,In,40.89087,-74.02747,772,TEANECK TWP,13624,NS,E,115
-8240699.8691,4996259.1671,3463,Bergen,CEDAR LN AT CATALPA AVE,In,40.89087,-74.02747,780,TEANECK TWP,13624,NS,E,115
-8240566.6945,4996200.8579,3464,Bergen,CEDAR LANE AT LARCH AVE,In,40.89048,-74.02627,168,TEANECK TWP,13625,NS,E,115
-8240566.6945,4996200.8579,3465,Bergen,CEDAR LANE AT LARCH AVE,In,40.89048,-74.02627,175,TEANECK TWP,13625,NS,E,115
-8240566.6945,4996200.8579,3466,Bergen,CEDAR LANE AT LARCH AVE,In,40.89048,-74.02627,753,TEANECK TWP,13625,NS,E,115
-8240566.6945,4996200.8579,3467,Bergen,CEDAR LANE AT LARCH AVE,In,40.89048,-74.02627,755,TEANECK TWP,13625,NS,E,115
-8240566.6945,4996200.8579,3468,Bergen,CEDAR LANE AT LARCH AVE,In,40.89048,-74.02627,772,TEANECK TWP,13625,NS,E,115
-8240566.6945,4996200.8579,3469,Bergen,CEDAR LANE AT LARCH AVE,In,40.89048,-74.02627,780,TEANECK TWP,13625,NS,E,115
-8240383.5414,4996118.6685,3470,Bergen,CEDAR LN AT ELM AVE,In,40.88993,-74.02462,168,TEANECK TWP,13626,NS,E,113
-8240383.5414,4996118.6685,3471,Bergen,CEDAR LN AT ELM AVE,In,40.88993,-74.02462,175,TEANECK TWP,13626,NS,E,113
-8240383.5414,4996118.6685,3472,Bergen,CEDAR LN AT ELM AVE,In,40.88993,-74.02462,753,TEANECK TWP,13626,NS,E,113
-8240383.5414,4996118.6685,3473,Bergen,CEDAR LN AT ELM AVE,In,40.88993,-74.02462,755,TEANECK TWP,13626,NS,E,113
-8240383.5414,4996118.6685,3474,Bergen,CEDAR LN AT ELM AVE,In,40.88993,-74.02462,772,TEANECK TWP,13626,NS,E,113
-8240383.5414,4996118.6685,3475,Bergen,CEDAR LN AT ELM AVE,In,40.88993,-74.02462,780,TEANECK TWP,13626,NS,E,113
-8240114.6692,4995997.8653,3476,Bergen,CEDAR LN AT GARRISON AVE,In,40.88915,-74.02218,168,TEANECK TWP,13627,FS,E,114
-8240114.6692,4995997.8653,3477,Bergen,CEDAR LN AT GARRISON AVE,In,40.88915,-74.02218,175,TEANECK TWP,13627,FS,E,114
-8240114.6692,4995997.8653,3478,Bergen,CEDAR LN AT GARRISON AVE,In,40.88915,-74.02218,753,TEANECK TWP,13627,FS,E,114
-8240114.6692,4995997.8653,3479,Bergen,CEDAR LN AT GARRISON AVE,In,40.88915,-74.02218,755,TEANECK TWP,13627,FS,E,114
-8240114.6692,4995997.8653,3480,Bergen,CEDAR LN AT GARRISON AVE,In,40.88915,-74.02218,772,TEANECK TWP,13627,FS,E,114
-8240114.6692,4995997.8653,3481,Bergen,CEDAR LN AT GARRISON AVE,In,40.88915,-74.02218,780,TEANECK TWP,13627,FS,E,114
-8239662.8451,4995795.494,3482,Bergen,CEDAR LN AT PALISADE AVE,In,40.88778,-74.01812,168,TEANECK TWP,13628,FS,E,113
-8239662.8451,4995795.494,3483,Bergen,CEDAR LN AT PALISADE AVE,In,40.88778,-74.01812,175,TEANECK TWP,13628,FS,E,113
-8239662.8451,4995795.494,3484,Bergen,CEDAR LN AT PALISADE AVE,In,40.88778,-74.01812,753,TEANECK TWP,13628,FS,E,113
-8239662.8451,4995795.494,3485,Bergen,CEDAR LN AT PALISADE AVE,In,40.88778,-74.01812,755,TEANECK TWP,13628,FS,E,113
-8239662.8451,4995795.494,3486,Bergen,CEDAR LN AT PALISADE AVE,In,40.88778,-74.01812,772,TEANECK TWP,13628,FS,E,113
-8239662.8451,4995795.494,3487,Bergen,CEDAR LN AT PALISADE AVE,In,40.88778,-74.01812,780,TEANECK TWP,13628,FS,E,113
-8239327.0532,4995645.4744,3488,Bergen,CEDAR LANE AT QUEEN ANNE RD,In,40.88675,-74.01511,168,TEANECK TWP,13629,NS,E,113
-8239327.0532,4995645.4744,3489,Bergen,CEDAR LANE AT QUEEN ANNE RD,In,40.88675,-74.01511,175,TEANECK TWP,13629,NS,E,113
-8239327.0532,4995645.4744,3490,Bergen,CEDAR LANE AT QUEEN ANNE RD,In,40.88675,-74.01511,753,TEANECK TWP,13629,NS,E,113
-8239327.0532,4995645.4744,3491,Bergen,CEDAR LANE AT QUEEN ANNE RD,In,40.88675,-74.01511,755,TEANECK TWP,13629,NS,E,113
-8239327.0532,4995645.4744,3492,Bergen,CEDAR LANE AT QUEEN ANNE RD,In,40.88675,-74.01511,772,TEANECK TWP,13629,NS,E,113
-8239327.0532,4995645.4744,3493,Bergen,CEDAR LANE AT QUEEN ANNE RD,In,40.88675,-74.01511,780,TEANECK TWP,13629,NS,E,113
-8238998.3078,4995510.1014,3494,Bergen,CEDAR LN AT GRANGE RD,In,40.88581,-74.01217,175,TEANECK TWP,13630,NS,E,111
-8238998.3078,4995510.1014,3495,Bergen,CEDAR LN AT GRANGE RD,In,40.88581,-74.01217,753,TEANECK TWP,13630,NS,E,111
-8238998.3078,4995510.1014,3496,Bergen,CEDAR LN AT GRANGE RD,In,40.88581,-74.01217,755,TEANECK TWP,13630,NS,E,111
-8238998.3078,4995510.1014,3497,Bergen,CEDAR LN AT GRANGE RD,In,40.88581,-74.01217,772,TEANECK TWP,13630,NS,E,111
-8238998.3078,4995510.1014,3498,Bergen,CEDAR LN AT GRANGE RD,In,40.88581,-74.01217,780,TEANECK TWP,13630,NS,E,111
-8238601.9621,4995340.1231,3499,Bergen,CEDAR LN AT TEANECK RD,In,40.88469,-74.00859,175,TEANECK TWP,13631,FS,E,112
-8238601.9621,4995340.1231,3500,Bergen,CEDAR LN AT TEANECK RD,In,40.88469,-74.00859,753,TEANECK TWP,13631,FS,E,112
-8238601.9621,4995340.1231,3501,Bergen,CEDAR LN AT TEANECK RD,In,40.88469,-74.00859,755,TEANECK TWP,13631,FS,E,112
-8238601.9621,4995340.1231,3502,Bergen,CEDAR LN AT TEANECK RD,In,40.88469,-74.00859,772,TEANECK TWP,13631,FS,E,112
-8238601.9621,4995340.1231,3503,Bergen,CEDAR LN AT TEANECK RD,In,40.88469,-74.00859,780,TEANECK TWP,13631,FS,E,112
-8238537.0683,4995338.0218,3504,Bergen,CEDAR LN AT TEANECK RD,Ou,40.88465,-74.00802,175,TEANECK TWP,13632,MB,W,294
-8238537.0683,4995338.0218,3505,Bergen,CEDAR LN AT TEANECK RD,Ou,40.88465,-74.00802,753,TEANECK TWP,13632,MB,W,294
-8238537.0683,4995338.0218,3506,Bergen,CEDAR LN AT TEANECK RD,Ou,40.88465,-74.00802,755,TEANECK TWP,13632,MB,W,294
-8238537.0683,4995338.0218,3507,Bergen,CEDAR LN AT TEANECK RD,Ou,40.88465,-74.00802,772,TEANECK TWP,13632,MB,W,294
-8238537.0683,4995338.0218,3508,Bergen,CEDAR LN AT TEANECK RD,Ou,40.88465,-74.00802,780,TEANECK TWP,13632,MB,W,294
-8238958.2141,4995519.3125,3509,Bergen,CEDAR LN AT GRANGE RD,Ou,40.88582,-74.01184,175,TEANECK TWP,13633,NS,W,294
-8238958.2141,4995519.3125,3510,Bergen,CEDAR LN AT GRANGE RD,Ou,40.88582,-74.01184,753,TEANECK TWP,13633,NS,W,294
-8238958.2141,4995519.3125,3511,Bergen,CEDAR LN AT GRANGE RD,Ou,40.88582,-74.01184,755,TEANECK TWP,13633,NS,W,294
-8238958.2141,4995519.3125,3512,Bergen,CEDAR LN AT GRANGE RD,Ou,40.88582,-74.01184,772,TEANECK TWP,13633,NS,W,294
-8238958.2141,4995519.3125,3513,Bergen,CEDAR LN AT GRANGE RD,Ou,40.88582,-74.01184,780,TEANECK TWP,13633,NS,W,294
-8239270.573,4995647.8822,3514,Bergen,CEDAR LN AT QUEEN ANNE RD,Ou,40.8867,-74.01464,175,TEANECK TWP,13634,NS,W,292
-8239270.573,4995647.8822,3515,Bergen,CEDAR LN AT QUEEN ANNE RD,Ou,40.8867,-74.01464,753,TEANECK TWP,13634,NS,W,292
-8239270.573,4995647.8822,3516,Bergen,CEDAR LN AT QUEEN ANNE RD,Ou,40.8867,-74.01464,755,TEANECK TWP,13634,NS,W,292
-8239270.573,4995647.8822,3517,Bergen,CEDAR LN AT QUEEN ANNE RD,Ou,40.8867,-74.01464,772,TEANECK TWP,13634,NS,W,292
-8239270.573,4995647.8822,3518,Bergen,CEDAR LN AT QUEEN ANNE RD,Ou,40.8867,-74.01464,780,TEANECK TWP,13634,NS,W,292
-8239761.7953,4995866.5478,3519,Bergen,CEDAR LN AT PALISADE AVE,Ou,40.88819,-74.01905,157,TEANECK TWP,13635,FS,W,292
-8239761.7953,4995866.5478,3520,Bergen,CEDAR LN AT PALISADE AVE,Ou,40.88819,-74.01905,168,TEANECK TWP,13635,FS,W,292
-8239761.7953,4995866.5478,3521,Bergen,CEDAR LN AT PALISADE AVE,Ou,40.88819,-74.01905,175,TEANECK TWP,13635,FS,W,292
-8239761.7953,4995866.5478,3522,Bergen,CEDAR LN AT PALISADE AVE,Ou,40.88819,-74.01905,753,TEANECK TWP,13635,FS,W,292
-8239761.7953,4995866.5478,3523,Bergen,CEDAR LN AT PALISADE AVE,Ou,40.88819,-74.01905,755,TEANECK TWP,13635,FS,W,292
-8239761.7953,4995866.5478,3524,Bergen,CEDAR LN AT PALISADE AVE,Ou,40.88819,-74.01905,772,TEANECK TWP,13635,FS,W,292
-8239761.7953,4995866.5478,3525,Bergen,CEDAR LN AT PALISADE AVE,Ou,40.88819,-74.01905,780,TEANECK TWP,13635,FS,W,292
-8240176.6834,4996052.5994,3526,Bergen,CEDAR LN AT CHESTNUT AVE,Ou,40.88945,-74.02278,157,TEANECK TWP,13636,FS,W,293
-8246673.7765,4995730.2828,3527,Bergen,MAIN ST AT AVENUE C,Ou,40.8873,-74.0812,709,LODI,12473,NS,N,17
-8235995.8609,4989768.7159,3528,Bergen,BERGEN BLVD AT EAST EDSALL BLVD,Ou,40.84679,-73.98523,154,PALISADES PARK,12923,NS,N,17
-8252234.7358,5006223.6653,3529,Bergen,MAPLE AVE AT RODNEY ST,In,40.95846,-74.13102,746,GLEN ROCK,12061,NS,S,224
-8246473.1028,4996406.4242,3530,Bergen,MAIN ST AT WILSON ST,Ou,40.89189,-74.07939,709,LODI,12474,NS,N,17
-8252615.654,5005727.9605,3531,Bergen,MAPLE AVE AT SOMERSET CT,In,40.95513,-74.13446,746,GLEN ROCK,12062,NS,S,204
-8236007.0964,4989817.4194,3532,Bergen,BERGEN BLVD AT EAST EDSALL BLVD,In,40.84711,-73.98528,154,PALISADES PARK,12924,NS,S,195
-8252812.8645,5005281.8268,3533,Bergen,MAPLE AVE AT HARRISTOWN RD,In,40.95211,-74.13625,746,GLEN ROCK,12063,NS,S,202
-8246602.9182,4996067.7677,3534,Bergen,MAIN ST AT AVENUE F,In,40.88957,-74.08047,709,LODI,12475,NS,S,198
-8236161.5099,4989397.6924,3535,Bergen,BERGEN BLVD AT EAST PALISADES BLVD,In,40.84425,-73.98666,154,PALISADES PARK,12925,NS,S,206
-8249613.3892,5005295.5666,3536,Bergen,PROSPECT ST 347'S OF WOODVALE RD,Ou,40.9522,-74.10759,164,GLEN ROCK,12064,MB,N,342
-8246701.5496,4995721.7104,3537,Bergen,MAIN ST AT AVENUE C,In,40.88721,-74.08131,709,LODI,12476,FS,S,196
-8236438.4322,4988798.8653,3538,Bergen,BERGEN BLVD AT 12TH ST,In,40.8402,-73.9892,154,PALISADES PARK,12926,FS,S,207
-8249613.3892,5005295.5666,3539,Bergen,PROSPECT ST 347'S OF WOODVALE RD,Ou,40.9522,-74.10759,175,GLEN ROCK,12064,MB,N,342
-8247302.0085,4994162.4192,3540,Bergen,MAIN ST AT ARNOT ST,Ou,40.87662,-74.08676,161,LODI,12477,NS,S,234
-8236604.0693,4988432.4202,3541,Bergen,BERGEN BLVD AT NORTH WOODWAY AVE,In,40.8377,-73.99065,154,PALISADES PARK,12927,NS,S,192
-8249739.8874,5005686.3778,3542,Bergen,PROSPECT ST AT BEEKMAN PL,Ou,40.95485,-74.10873,164,GLEN ROCK,12065,NS,N,341
-8247302.0085,4994162.4192,3543,Bergen,MAIN ST AT ARNOT ST,Ou,40.87662,-74.08676,709,LODI,12477,NS,S,234
-8237755.7017,4989260.6591,3544,Bergen,BROAD AVE AT WEST RUBY AVE,Ou,40.84335,-74.00106,166,PALISADES PARK,12929,NS,N,28
-8249739.8874,5005686.3778,3545,Bergen,PROSPECT ST AT BEEKMAN PL,Ou,40.95485,-74.10873,175,GLEN ROCK,12065,NS,N,341
-8247344.5637,4994069.2416,3546,Bergen,MEMORIAL DR AT WASHINGTON ST,In,40.87602,-74.08719,161,LODI,12478,NS,N,34
-8237755.7017,4989260.6591,3547,Bergen,BROAD AVE AT WEST RUBY AVE,Ou,40.84335,-74.00106,751,PALISADES PARK,12929,NS,N,28
-8249756.6396,5005659.8323,3548,Bergen,PROSPECT ST AT CORNWALL RD,In,40.95469,-74.1088,164,GLEN ROCK,12066,FS,S,162
-8247344.5637,4994069.2416,3549,Bergen,MEMORIAL DR AT WASHINGTON ST,In,40.87602,-74.08719,709,LODI,12478,NS,N,34
-8237571.3326,4989600.8744,3550,Bergen,BROAD AVE AT HOMESTEAD AVE,Ou,40.84566,-73.9994,166,PALISADES PARK,12930,FS,N,28
-8249756.6396,5005659.8323,3551,Bergen,PROSPECT ST AT CORNWALL RD,In,40.95469,-74.1088,175,GLEN ROCK,12066,FS,S,162
-8247580.5495,4993679.9719,3552,Bergen,PASSAIC AVE AT FIRST ST,Ou,40.8734,-74.08929,709,LODI,12480,FS,N,76
-8237571.3326,4989600.8744,3553,Bergen,BROAD AVE AT HOMESTEAD AVE,Ou,40.84566,-73.9994,751,PALISADES PARK,12930,FS,N,28
-8249630.6599,5005270.7506,3554,Bergen,PROSPECT ST 328'S OF WOODVALE RD,In,40.95205,-74.10767,164,GLEN ROCK,12067,MB,S,161
-8247929.2878,4993523.2526,3555,Bergen,PASSAIC AVE AT HOME PL,In,40.87226,-74.09238,709,LODI,12481,FS,S,236
-8237456.0897,4989812.4854,3556,Bergen,BROAD AVE AT BRINKERHOFF AVE,Ou,40.8471,-73.99837,166,PALISADES PARK,12931,FS,N,28
-8249630.6599,5005270.7506,3557,Bergen,PROSPECT ST 328'S OF WOODVALE RD,In,40.95205,-74.10767,175,GLEN ROCK,12067,MB,S,161
-8247476.2733,4995319.0758,3558,Bergen,US-46 AT WESTMINSTER PL,In,40.88451,-74.08832,151,LODI,12483,FS,E,-1
-8237456.0897,4989812.4854,3559,Bergen,BROAD AVE AT BRINKERHOFF AVE,Ou,40.8471,-73.99837,751,PALISADES PARK,12931,FS,N,28
-8251458.523,5006764.9003,3560,Bergen,ROCK RD AT CENTRAL AVE,In,40.96223,-74.12411,164,GLEN ROCK,12068,NS,E,92
-8247476.2733,4995319.0758,3561,Bergen,US-46 AT WESTMINSTER PL,In,40.88451,-74.08832,161,LODI,12483,FS,E,-1
-8237348.0986,4990013.1263,3562,Bergen,BROAD AVE AT CENTRAL BLVD,Ou,40.84846,-73.99739,166,PALISADES PARK,12932,FS,N,29
-8251458.523,5006764.9003,3563,Bergen,ROCK RD AT CENTRAL AVE,In,40.96223,-74.12411,175,GLEN ROCK,12068,NS,E,92
-8245787.7704,4994151.2272,3564,Bergen,US-46 at CHRISTOPHER ST,In,40.8766,-74.07313,151,LODI,12486,NS,E,128
-8237348.0986,4990013.1263,3565,Bergen,BROAD AVE AT CENTRAL BLVD,Ou,40.84846,-73.99739,751,PALISADES PARK,12932,FS,N,29
-8251084.9489,5006742.2514,3566,Bergen,ROCK RD AT RIDGE RD,In,40.9621,-74.12075,164,GLEN ROCK,12069,NS,E,94
-8245787.7704,4994151.2272,3567,Bergen,US-46 at CHRISTOPHER ST,In,40.8766,-74.07313,161,LODI,12486,NS,E,128
-8237014.3788,4990624.9215,3568,Bergen,BROAD AVE AT E EDSALL BLVD,Ou,40.85262,-73.9944,166,PALISADES PARK,12933,FS,N,28
-8251084.9489,5006742.2514,3569,Bergen,ROCK RD AT RIDGE RD,In,40.9621,-74.12075,175,GLEN ROCK,12069,NS,E,94
-8237014.3788,4990624.9215,3570,Bergen,BROAD AVE AT E EDSALL BLVD,Ou,40.85262,-73.9944,751,PALISADES PARK,12933,FS,N,28
-8245568.2088,4993980.4362,3571,Bergen,US-46 at SAVOIE ST,In,40.87544,-74.07116,151,LODI,12487,NS,E,126
-8250756.4223,5006770.1823,3572,Bergen,ROCK RD AT ACKERMAN AVE,In,40.96227,-74.11783,164,GLEN ROCK,12070,NS,E,71
-8236907.3835,4990822.5837,3573,Bergen,BROAD AVE AT OAKDENE AVE,Ou,40.85396,-73.99343,166,PALISADES PARK,12934,NS,N,29
-8245568.2088,4993980.4362,3574,Bergen,US-46 at SAVOIE ST,In,40.87544,-74.07116,161,LODI,12487,NS,E,126
-8250756.4223,5006770.1823,3575,Bergen,ROCK RD AT ACKERMAN AVE,In,40.96227,-74.11783,175,GLEN ROCK,12070,NS,E,71
-8236907.3835,4990822.5837,3576,Bergen,BROAD AVE AT OAKDENE AVE,Ou,40.85396,-73.99343,751,PALISADES PARK,12934,NS,N,29
-8245586.2798,4994046.4249,3577,Bergen,US-46 at NORTH SAVOIE ST,Ou,40.87582,-74.07139,151,LODI,12488,FS,W,307
-8250912.7152,5006757.7974,3578,Bergen,ROCK RD AT HIGHLAND RD,Ou,40.96208,-74.11921,164,GLEN ROCK,12071,NS,W,270
-8237045.7039,4990617.7252,3579,Bergen,BROAD AVE AT W EDSALL BLVD,In,40.85255,-73.99463,166,PALISADES PARK,12935,NS,S,208
-8245586.2798,4994046.4249,3580,Bergen,US-46 at NORTH SAVOIE ST,Ou,40.87582,-74.07139,161,LODI,12488,FS,W,307
-8250912.7152,5006757.7974,3581,Bergen,ROCK RD AT HIGHLAND RD,Ou,40.96208,-74.11921,175,GLEN ROCK,12071,NS,W,270
-8237045.7039,4990617.7252,3582,Bergen,BROAD AVE AT W EDSALL BLVD,In,40.85255,-73.99463,751,PALISADES PARK,12935,NS,S,208
-8245912.0271,4994295.8714,3583,Bergen,US-46 500' W of CHRISTOPHER ST,Ou,40.87753,-74.0743,151,LODI,12489,MB,W,307
-8251488.9817,5006790.5704,3584,Bergen,ROCK RD AT CENTRAL AVE,Ou,40.96229,-74.12439,164,GLEN ROCK,12072,FS,W,272
-8237249.387,4990244.5239,3585,Bergen,BROAD AVE AT PALISADES BLVD,In,40.85001,-73.99645,166,PALISADES PARK,12936,NS,S,209
-8245912.0271,4994295.8714,3586,Bergen,US-46 500' W of CHRISTOPHER ST,Ou,40.87753,-74.0743,161,LODI,12489,MB,W,307
-8251488.9817,5006790.5704,3587,Bergen,ROCK RD AT CENTRAL AVE,Ou,40.96229,-74.12439,175,GLEN ROCK,12072,FS,W,272
-8237249.387,4990244.5239,3588,Bergen,BROAD AVE AT PALISADES BLVD,In,40.85001,-73.99645,751,PALISADES PARK,12936,NS,S,209
-8246653.4582,4994823.6459,3589,Bergen,US-46 at MONEY ST,Ou,40.8811,-74.08097,151,LODI,12490,NS,W,301
-8253344.5824,5007279.6256,3590,Bergen,LINCOLN AVE AT ROCK RD#,In,40.96568,-74.14113,722,GLEN ROCK,12073,NS,N,8
-8246653.4582,4994823.6459,3591,Bergen,US-46 at MONEY ST,Ou,40.8811,-74.08097,161,LODI,12490,NS,W,301
-8237408.8763,4989952.1559,3592,Bergen,BROAD AVE AT WEST CENTRAL BLVD,In,40.84801,-73.99785,166,PALISADES PARK,12937,FS,S,208
-8242177.7594,4996475.7948,3593,Bergen,ANDERSON ST AT MAIN ST,Ou,40.89231,-74.04075,175,HACKENSACK,12078,MB,W,278
-8247469.4231,4995363.5741,3594,Bergen,US-46 AT WESTMINSTER PL,Ou,40.88481,-74.08826,151,LODI,12492,NS,W,310
-8237408.8763,4989952.1559,3595,Bergen,BROAD AVE AT WEST CENTRAL BLVD,In,40.84801,-73.99785,751,PALISADES PARK,12937,FS,S,208
-8242301.4543,4996547.7097,3596,Bergen,ANDERSON ST AT PANGBORN PL,Ou,40.89281,-74.04188,175,HACKENSACK,12079,NS,W,308
-8247469.4231,4995363.5741,3597,Bergen,US-46 AT WESTMINSTER PL,Ou,40.88481,-74.08826,161,LODI,12492,NS,W,310
-8237627.7072,4989547.7591,3598,Bergen,BROAD AVE AT HOMESTEAD AVE,In,40.84528,-73.99986,166,PALISADES PARK,12938,FS,S,209
-8244158.6284,4996554.7486,3599,Bergen,CENTRAL AVE AT MAPLE HILL DR,In,40.89291,-74.05851,163,HACKENSACK,12081,NS,E,127
-8237627.7072,4989547.7591,3600,Bergen,BROAD AVE AT HOMESTEAD AVE,In,40.84528,-73.99986,751,PALISADES PARK,12938,FS,S,209
-8247883.5961,4992315.7543,3601,Bergen,PASSAIC (TERHUNE) AVE AT ROOSEVELT AVE,Ou,40.86408,-74.09201,780,LODI,12493,FS,W,307
-8235681.828,4988394.0055,3602,Bergen,ANDERSON AVE AT BRINKERHOFF AVE,In,40.83745,-73.98242,153,FORT LEE,11836,NS,N,16
-8237839.5078,4989160.7513,3603,Bergen,BROAD & COLUMBIA AVES,In,40.84264,-74.00174,166,PALISADES PARK,12939,FS,S,210
-8247060.2667,4994249.1529,3604,Bergen,UNION ST AT MAIN ST (LIBERTY ST),In,40.87724,-74.08459,161,LODI,12494,NS,E,122
-8235681.828,4988394.0055,3605,Bergen,ANDERSON AVE AT BRINKERHOFF AVE,In,40.83745,-73.98242,159,FORT LEE,11836,NS,N,16
-8236355.7564,4988924.8854,3606,Bergen,BERGEN BLVD AT BRINKERHOFF AVE,Ou,40.84106,-73.98847,154,PALISADES PARK,12956,NS,N,24
-8235681.828,4988394.0055,3607,Bergen,ANDERSON AVE AT BRINKERHOFF AVE,In,40.83745,-73.98242,751,FORT LEE,11836,NS,N,16
-8247060.2667,4994249.1529,3608,Bergen,UNION ST AT MAIN ST (LIBERTY ST),In,40.87724,-74.08459,709,LODI,12494,NS,E,122
-8237772.9337,4989145.6723,3609,Bergen,BROAD & COLUMBIA AVES#,In,40.84248,-74.00125,751,PALISADES PARK,12957,FS,E,129
-8235509.1253,4988860.4307,3610,Bergen,ANDERSON AVE AT VIRGINIA AVE,In,40.84063,-73.9809,153,FORT LEE,11837,FS,N,20
-8246757.002,4994012.1471,3611,Bergen,UNION ST AT PROSPECT ST,In,40.87566,-74.08183,161,LODI,12495,NS,E,129
-8244559.9268,4999914.6786,3612,Bergen,BERGEN TOWN CENTER,In,40.9157,-74.06215,168,PARAMUS,12960,TM,N,37
-8235509.1253,4988860.4307,3613,Bergen,ANDERSON AVE AT VIRGINIA AVE,In,40.84063,-73.9809,159,FORT LEE,11837,FS,N,20
